Timestamp,17/04/2024 11:43:35
Interval,0,0002
Channel name,"1704SharinC1"
Unit,"V"
0,1804,-0,0032577633974142373
0,1806,0,0035113246121909469
0,1808,0,004155999660724774
0,181,0,0022219745151232928
0,1812,-0,0048694510187488049
0,1814,-0,0039024384459480643
0,1816,0,0051230122335255146
0,1818,0,0028666495636571199
0,182,-0,00035672567901201546
0,1822,-0,0039024384459480643
0,1824,-0,0045471134944818914
0,1826,0,004155999660724774
0,1828,0,0035113246121909469
0,183,-0,00035672567901201546
0,1832,-0,0051917885430157185
0,1834,-0,0051917885430157185
0,1836,0,0048006747092586011
0,1838,0,0048006747092586011
0,184,0,0022219745151232928
0,1842,-0,0064811386400833726
0,1844,-0,0039024384459480643
0,1846,0,0031889870879240334
0,1848,0,0031889870879240334
0,185,0,0002879493695218116
0,1852,-0,005514126067282632
0,1854,-0,0061588011158164591
0,1856,0,0035113246121909469
0,1858,0,0044783371849916875
0,186,-0,0022907508246134967
0,1862,-0,005514126067282632
0,1864,-0,0068034761643502861
0,1866,0,0044783371849916875
0,1868,0,0031889870879240334
0,187,-0,0019684133003465831
0,1872,-0,0068034761643502861
0,1874,-0,0032577633974142373
0,1876,0,004155999660724774
0,1878,0,0012549619423225522
0,188,-0,0013237382518127561
0,1882,-0,005514126067282632
0,1884,-0,005514126067282632
0,1886,0,0022219745151232928
0,1888,0,0012549619423225522
0,189,-0,0029354258731473237
0,1892,-0,0032577633974142373
0,1894,-0,0051917885430157185
0,1896,0,004155999660724774
0,1898,0,0031889870879240334
0,19,0,00061028689378872514
0,1902,-0,0068034761643502861
0,1904,-0,0048694510187488049
0,1906,0,0028666495636571199
0,1908,0,0022219745151232928
0,191,-3,4388154745101929E-05
0,1912,-0,0071258136886171997
0,1914,-0,0032577633974142373
0,1916,0,0012549619423225522
0,1918,0,0031889870879240334
0,192,0,00093262441805563867
0,1922,-0,0048694510187488049
0,1924,-0,0051917885430157185
0,1926,0,0028666495636571199
0,1928,0,0044783371849916875
0,193,-0,0032577633974142373
0,1932,-0,0061588011158164591
0,1934,-0,0051917885430157185
0,1936,0,004155999660724774
0,1938,0,0038336621364578605
0,194,-0,00035672567901201546
0,1942,-0,0051917885430157185
0,1944,-0,0042247759702149779
0,1946,0,0048006747092586011
0,1948,0,0048006747092586011
0,195,0,0096357375732623041
0,1952,-0,0068034761643502861
0,1954,-0,0039024384459480643
0,1956,0,0044783371849916875
0,1958,0,0067346998548600823
0,196,-0,0077704887371510267
0,1962,-0,0064811386400833726
0,1964,-0,0058364635915495455
0,1966,0,0054453497577924281
0,1968,0,0048006747092586011
0,197,-0,0029354258731473237
0,1972,-0,0042247759702149779
0,1974,-0,005514126067282632
0,1976,0,0044783371849916875
0,1978,0,0054453497577924281
0,198,0,0051230122335255146
0,1982,-0,0045471134944818914
0,1984,-0,0042247759702149779
0,1986,0,0060900248063262552
0,1988,0,0044783371849916875
0,199,0,0031889870879240334
0,1992,-0,0045471134944818914
0,1994,-0,0051917885430157185
0,1996,0,0060900248063262552
0,1998,0,0064123623305931687
0,2,0,0022219745151232928
0,2002,-0,0045471134944818914
0,2004,-0,0032577633974142373
0,2006,0,0054453497577924281
0,2008,0,0051230122335255146
0,201,0,0028666495636571199
0,2012,-0,0039024384459480643
0,2014,-0,0048694510187488049
0,2016,0,0038336621364578605
0,2018,0,0057676872820593417
0,202,0,0015772994665894657
0,2022,-0,0042247759702149779
0,2024,-0,0042247759702149779
0,2026,0,0060900248063262552
0,2028,0,004155999660724774
0,203,0,0022219745151232928
0,2032,-0,0051917885430157185
0,2034,-0,0077704887371510267
0,2036,0,0060900248063262552
0,2038,0,0054453497577924281
0,204,0,0015772994665894657
0,2042,-0,005514126067282632
0,2044,-0,0068034761643502861
0,2046,0,0060900248063262552
0,2048,0,0057676872820593417
0,205,0,0028666495636571199
0,2052,-0,0071258136886171997
0,2054,-0,0051917885430157185
0,2056,0,004155999660724774
0,2058,0,0044783371849916875
0,206,0,004155999660724774
0,2062,-0,0068034761643502861
0,2064,-0,0048694510187488049
0,2066,0,004155999660724774
0,2068,0,0035113246121909469
0,207,0,0028666495636571199
0,2072,-0,0074481512128841132
0,2074,-0,0087375013099517673
0,2076,0,0038336621364578605
0,2078,0,0025443120393902063
0,208,-0,0016460757760796696
0,2082,-0,0087375013099517673
0,2084,-0,0058364635915495455
0,2086,0,0028666495636571199
0,2088,0,004155999660724774
0,209,-0,0019684133003465831
0,2092,-0,0064811386400833726
0,2094,-0,0077704887371510267
0,2096,0,0028666495636571199
0,2098,0,0038336621364578605
0,21,-0,0026130883488804102
0,2102,-0,0084151637856848538
0,2104,-0,0071258136886171997
0,2106,0,0035113246121909469
0,2108,0,0025443120393902063
0,211,-0,0032577633974142373
0,2112,-0,0077704887371510267
0,2114,-0,0048694510187488049
0,2116,0,0057676872820593417
0,2118,0,0054453497577924281
0,212,-3,4388154745101929E-05
0,2122,-0,0061588011158164591
0,2124,-0,0058364635915495455
0,2126,0,0038336621364578605
0,2128,0,0048006747092586011
0,213,0,0038336621364578605
0,2132,-0,0042247759702149779
0,2134,-0,0068034761643502861
0,2136,0,0038336621364578605
0,2138,0,0054453497577924281
0,214,0,0093134000489953905
0,2142,-0,0080928262614179403
0,2144,-0,0058364635915495455
0,2146,0,0051230122335255146
0,2148,0,0054453497577924281
0,215,0,008991062524728477
0,2152,-0,005514126067282632
0,2154,-0,0058364635915495455
0,2156,0,0060900248063262552
0,2158,0,0048006747092586011
0,216,-0,005514126067282632
0,2162,-0,0035801009216811508
0,2164,-0,0064811386400833726
0,2166,0,0060900248063262552
0,2168,0,0038336621364578605
0,217,-0,0019684133003465831
0,2172,-0,0061588011158164591
0,2174,-0,0048694510187488049
0,2176,0,0057676872820593417
0,2178,0,0067346998548600823
0,218,-0,0013237382518127561
0,2182,-0,0042247759702149779
0,2184,-0,0061588011158164591
0,2186,0,0070570373791269958
0,2188,0,0035113246121909469
0,219,0,0064123623305931687
0,2192,-0,0042247759702149779
0,2194,-0,0048694510187488049
0,2196,0,0070570373791269958
0,2198,0,0060900248063262552
0,22,0,0044783371849916875
0,2202,-0,005514126067282632
0,2204,-0,0061588011158164591
0,2206,0,0057676872820593417
0,2208,0,0044783371849916875
0,221,0,004155999660724774
0,2212,-0,005514126067282632
0,2214,-0,0061588011158164591
0,2216,0,0044783371849916875
0,2218,0,0038336621364578605
0,222,0,0064123623305931687
0,2222,-0,0064811386400833726
0,2224,-0,0064811386400833726
0,2226,0,0057676872820593417
0,2228,0,0048006747092586011
0,223,0,0060900248063262552
0,2232,-0,0058364635915495455
0,2234,-0,005514126067282632
0,2236,0,0070570373791269958
0,2238,0,0038336621364578605
0,224,0,0044783371849916875
0,2242,-0,0084151637856848538
0,2244,-0,0090598388342186809
0,2246,0,0086687250004615635
0,2248,0,0057676872820593417
0,225,0,0048006747092586011
0,2252,-0,0071258136886171997
0,2254,-0,0074481512128841132
0,2256,-0,0013237382518127561
0,2258,0,0051230122335255146
0,226,0,0025443120393902063
0,2262,-0,0058364635915495455
0,2264,-0,0074481512128841132
0,2266,0,00061028689378872514
0,2268,0,004155999660724774
0,227,0,0057676872820593417
0,2272,-0,0090598388342186809
0,2274,-0,0087375013099517673
0,2276,0,0086687250004615635
0,2278,0,0057676872820593417
0,228,0,0099580750975292176
0,2282,-0,0093821763584855944
0,2284,-0,0093821763584855944
0,2286,-0,0022907508246134967
0,2288,0,0057676872820593417
0,229,0,0044783371849916875
0,2292,-0,0068034761643502861
0,2294,-0,0058364635915495455
0,2296,0,0015772994665894657
0,2298,0,0064123623305931687
0,23,0,0096357375732623041
0,2302,-0,010026851407019421
0,2304,-0,0068034761643502861
0,2306,0,0028666495636571199
0,2308,0,0070570373791269958
0,231,0,0060900248063262552
0,2312,-0,010026851407019421
0,2314,-0,0074481512128841132
0,2316,0,00093262441805563867
0,2318,0,0057676872820593417
0,232,0,0086687250004615635
0,2322,-0,0084151637856848538
0,2324,-0,0061588011158164591
0,2326,0,0018996369908563793
0,2328,0,0057676872820593417
0,233,0,0080240499519277364
0,2332,-0,0097045138827525079
0,2334,-0,0093821763584855944
0,2336,0,0031889870879240334
0,2338,0,0054453497577924281
0,234,0,0077017124276608229
0,2342,-0,0077704887371510267
0,2344,-0,005514126067282632
0,2346,0,0015772994665894657
0,2348,0,0054453497577924281
0,235,0,0077017124276608229
0,2352,-0,0080928262614179403
0,2354,-0,0064811386400833726
0,2356,0,0025443120393902063
0,2358,0,0096357375732623041
0,236,0,0080240499519277364
0,2362,-0,010026851407019421
0,2364,-0,0087375013099517673
0,2366,0,0031889870879240334
0,2368,0,0070570373791269958
0,237,0,0077017124276608229
0,2372,-0,0058364635915495455
0,2374,-0,0090598388342186809
0,2376,0,0057676872820593417
0,2378,0,0057676872820593417
0,238,0,0054453497577924281
0,2382,-0,0068034761643502861
0,2384,-0,0071258136886171997
0,2386,0,0051230122335255146
0,2388,0,0080240499519277364
0,239,0,008991062524728477
0,2392,-0,0077704887371510267
0,2394,-0,0068034761643502861
0,2396,0,0044783371849916875
0,2398,0,0067346998548600823
0,24,0,0073793749033939093
0,2402,-0,0064811386400833726
0,2404,-0,0080928262614179403
0,2406,0,0057676872820593417
0,2408,0,008991062524728477
0,241,0,0067346998548600823
0,2412,-0,0074481512128841132
0,2414,-0,0087375013099517673
0,2416,0,0038336621364578605
0,2418,0,0083463874761946499
0,242,0,0086687250004615635
0,2422,-0,0074481512128841132
0,2424,-0,0068034761643502861
0,2426,0,0012549619423225522
0,2428,0,0086687250004615635
0,243,0,0080240499519277364
0,2432,-0,0074481512128841132
0,2434,-0,0061588011158164591
0,2436,0,0038336621364578605
0,2438,0,0073793749033939093
0,244,0,0083463874761946499
0,2442,-0,0090598388342186809
0,2444,-0,010026851407019421
0,2446,0,0012549619423225522
0,2448,0,0064123623305931687
0,245,0,0096357375732623041
0,2452,-0,0080928262614179403
0,2454,-0,0090598388342186809
0,2456,-3,4388154745101929E-05
0,2458,0,0073793749033939093
0,246,0,004155999660724774
0,2462,-0,011316201504087076
0,2464,-0,0071258136886171997
0,2466,-0,0032577633974142373
0,2468,0,0086687250004615635
0,247,0,0051230122335255146
0,2472,-0,010349188931286335
0,2474,-0,010349188931286335
0,2476,-0,0032577633974142373
0,2478,0,0086687250004615635
0,248,0,0057676872820593417
0,2482,-0,0084151637856848538
0,2484,-0,0090598388342186809
0,2486,0,0015772994665894657
0,2488,0,0073793749033939093
0,249,0,0093134000489953905
0,2492,-0,010349188931286335
0,2494,-0,010993863979820162
0,2496,-0,0019684133003465831
0,2498,0,0067346998548600823
0,25,0,0060900248063262552
0,2502,-0,0097045138827525079
0,2504,-0,0090598388342186809
0,2506,-0,0019684133003465831
0,2508,0,0054453497577924281
0,251,0,0048006747092586011
0,2512,-0,011316201504087076
0,2514,-0,0064811386400833726
0,2516,-0,0045471134944818914
0,2518,0,0067346998548600823
0,252,0,0080240499519277364
0,2522,-0,01357256417395547
0,2524,-0,010671526455553249
0,2526,-0,0022907508246134967
0,2528,0,0080240499519277364
0,253,0,0073793749033939093
0,2532,-0,010993863979820162
0,2534,-0,0077704887371510267
0,2536,-0,0022907508246134967
0,2538,0,008991062524728477
0,254,0,0080240499519277364
0,2542,-0,0093821763584855944
0,2544,-0,0090598388342186809
0,2546,-0,0039024384459480643
0,2548,0,0083463874761946499
0,255,0,0099580750975292176
0,2552,-0,0087375013099517673
0,2554,-0,0058364635915495455
0,2556,-0,00035672567901201546
0,2558,0,0099580750975292176
0,256,0,0080240499519277364
0,2562,-0,0097045138827525079
0,2564,-0,0061588011158164591
0,2566,0,0060900248063262552
0,2568,0,008991062524728477
0,257,0,0086687250004615635
0,2572,-0,0084151637856848538
0,2574,-0,0074481512128841132
0,2576,0,010280412621796131
0,2578,0,0096357375732623041
0,258,0,0086687250004615635
0,2582,-0,0087375013099517673
0,2584,-0,010349188931286335
0,2586,0,0031889870879240334
0,2588,0,0093134000489953905
0,259,0,0086687250004615635
0,2592,-0,0077704887371510267
0,2594,-0,0084151637856848538
0,2596,0,0086687250004615635
0,2598,0,0096357375732623041
0,26,0,0099580750975292176
0,2602,-0,010671526455553249
0,2604,-0,0080928262614179403
0,2606,0,0057676872820593417
0,2608,0,0099580750975292176
0,261,0,0099580750975292176
0,2612,-0,010993863979820162
0,2614,-0,011960876552620903
0,2616,0,0044783371849916875
0,2618,0,008991062524728477
0,262,0,0083463874761946499
0,2622,-0,011316201504087076
0,2624,-0,012283214076887816
0,2626,0,0002879493695218116
0,2628,0,0099580750975292176
0,263,0,011247425194596872
0,2632,-0,010993863979820162
0,2634,-0,011960876552620903
0,2636,-0,0026130883488804102
0,2638,0,010925087670329958
0,264,0,0096357375732623041
0,2642,-0,011316201504087076
0,2644,-0,010349188931286335
0,2646,-0,0029354258731473237
0,2648,0,0093134000489953905
0,265,0,0093134000489953905
0,2652,-0,011638539028353989
0,2654,-0,011638539028353989
0,2656,0,00093262441805563867
0,2658,0,0067346998548600823
0,266,0,0096357375732623041
0,2662,-0,011316201504087076
0,2664,-0,012283214076887816
0,2666,0,00093262441805563867
0,2668,0,008991062524728477
0,267,0,0099580750975292176
0,2672,-0,0087375013099517673
0,2674,-0,010671526455553249
0,2676,0,00061028689378872514
0,2678,0,0096357375732623041
0,268,0,0086687250004615635
0,2682,-0,01357256417395547
0,2684,-0,01260555160115473
0,2686,-3,4388154745101929E-05
0,2688,0,010280412621796131
0,269,0,0073793749033939093
0,2692,-0,011960876552620903
0,2694,-0,01357256417395547
0,2696,-0,00035672567901201546
0,2698,0,010602750146063045
0,27,0,010280412621796131
0,2702,-0,015828926843823865
0,2704,-0,01260555160115473
0,2706,-0,0032577633974142373
0,2708,0,011247425194596872
0,271,0,0073793749033939093
0,2712,-0,014861914271023124
0,2714,-0,011960876552620903
0,2716,-0,00035672567901201546
0,2718,0,0099580750975292176
0,272,0,011247425194596872
0,2722,-0,014861914271023124
0,2724,-0,011638539028353989
0,2726,0,00093262441805563867
0,2728,0,01382612538873218
0,273,0,010602750146063045
0,2732,-0,016473601892357692
0,2734,-0,011638539028353989
0,2736,0,00093262441805563867
0,2738,0,013503787864465266
0,274,0,012859112815931439
0,2742,-0,01260555160115473
0,2744,-0,015506589319556952
0,2746,-0,0016460757760796696
0,2748,0,012536775291664526
0,275,0,011892100243130699
0,2752,-0,014539576746756211
0,2754,-0,011960876552620903
0,2756,0,0025443120393902063
0,2758,0,01382612538873218
0,276,0,011892100243130699
0,2762,-0,014539576746756211
0,2764,-0,013250226649688557
0,2766,0,0067346998548600823
0,2768,0,012859112815931439
0,277,0,011569762718863785
0,2772,-0,016151264368090779
0,2774,-0,011960876552620903
0,2776,-0,0048694510187488049
0,2778,0,014793137961532921
0,278,0,01382612538873218
0,2782,-0,014539576746756211
0,2784,-0,013894901698222384
0,2786,-0,0032577633974142373
0,2788,0,014148462912999094
0,279,0,011247425194596872
0,2792,-0,014539576746756211
0,2794,-0,01357256417395547
0,2796,-0,005514126067282632
0,2798,0,016727163107134402
0,28,0,013181450340198353
0,2802,-0,017762951989425346
0,2804,-0,014217239222489297
0,2806,-0,0051917885430157185
0,2808,0,016082488058600575
0,281,0,017049500631401315
0,2812,-0,015506589319556952
0,2814,-0,013894901698222384
0,2816,-0,0045471134944818914
0,2818,0,016082488058600575
0,282,0,01382612538873218
0,2822,-0,01808528951369226
0,2824,-0,015184251795290038
0,2826,-0,005514126067282632
0,2828,0,014470800437266007
0,283,0,016082488058600575
0,2832,-0,018407627037959173
0,2834,-0,015184251795290038
0,2836,-0,0061588011158164591
0,2838,0,016082488058600575
0,284,0,014793137961532921
0,2842,-0,019052302086493
0,2844,-0,016795939416624606
0,2846,-0,0058364635915495455
0,2848,0,015437813010066748
0,285,0,015115475485799834
0,2852,-0,019052302086493
0,2854,-0,017440614465158433
0,2856,-0,0068034761643502861
0,2858,0,015437813010066748
0,286,0,014793137961532921
0,2862,-0,020341652183560655
0,2864,-0,019052302086493
0,2866,-0,0058364635915495455
0,2868,0,014793137961532921
0,287,0,013503787864465266
0,2872,-0,019374639610759914
0,2874,-0,019052302086493
0,2876,-0,0080928262614179403
0,2878,0,017371838155668229
0,288,0,016082488058600575
0,2882,-0,019696977135026827
0,2884,-0,01808528951369226
0,2886,-0,0090598388342186809
0,2888,0,016082488058600575
0,289,0,015437813010066748
0,2892,-0,021631002280628309
0,2894,-0,019374639610759914
0,2896,-0,0093821763584855944
0,2898,0,016404825582867488
0,29,0,016082488058600575
0,2902,-0,021308664756361395
0,2904,-0,019696977135026827
0,2906,-0,0090598388342186809
0,2908,0,017049500631401315
0,291,0,018338850728468969
0,2912,-0,022920352377695963
0,2914,-0,022598014853429049
0,2916,0,0070570373791269958
0,2918,0,018016513204202056
0,292,0,017371838155668229
0,2922,-0,022920352377695963
0,2924,-0,019374639610759914
0,2926,-0,0051917885430157185
0,2928,0,016404825582867488
0,293,0,017371838155668229
0,2932,-0,021308664756361395
0,2934,-0,020019314659293741
0,2936,-0,0068034761643502861
0,2938,0,01930586330126971
0,294,0,018661188252735883
0,2942,-0,02356502742622979
0,2944,-0,019374639610759914
0,2946,-0,015506589319556952
0,2948,0,021239888446871191
0,295,0,018983525777002797
0,2952,-0,023242689901962876
0,2954,-0,021631002280628309
0,2956,-0,015506589319556952
0,2958,0,021239888446871191
0,296,0,021239888446871191
0,2962,-0,021631002280628309
0,2964,-0,020341652183560655
0,2966,-0,011316201504087076
0,2968,0,023173913592472672
0,297,0,019628200825536624
0,2972,-0,024854377523297444
0,2974,-0,024209702474763617
0,2976,-0,011960876552620903
0,2978,0,023173913592472672
0,298,0,022529238543938845
0,2982,-0,025821390096098185
0,2984,-0,023242689901962876
0,2986,-0,0029354258731473237
0,2988,0,025752613786607981
0,299,0,022206901019671932
0,2992,-0,025176715047564358
0,2994,-0,025499052571831271
0,2996,-0,0061588011158164591
0,2998,0,022529238543938845
0,3,0,024140926165273413
0,3002,-0,025176715047564358
0,3004,-0,026143727620365098
0,3006,-0,014217239222489297
0,3008,0,026397288835141808
0,301,0,021562225971138105
0,3012,-0,025821390096098185
0,3014,-0,023887364950496703
0,3016,-0,024854377523297444
0,3018,0,026397288835141808
0,302,0,024463263689540327
0,3022,-0,026466065144632012
0,3024,-0,025821390096098185
0,3026,-0,025821390096098185
0,3028,0,026397288835141808
0,303,0,02478560121380724
0,3032,-0,02904476533876732
0,3034,-0,028400090290233493
0,3036,-0,025821390096098185
0,3038,0,026719626359408721
0,304,0,025107938738074154
0,3042,-0,028077752765966579
0,3044,-0,029689440387301147
0,3046,-0,027433077717432752
0,3048,0,02929832655354403
0,305,0,028008976456476375
0,3052,-0,030334115435834974
0,3054,-0,030978790484368801
0,3056,-0,029367102863034233
0,3058,0,027364301407942548
0,306,0,026074951310874894
0,3062,-0,035813853348372504
0,3064,-0,032268140581436455
0,3066,-0,031301128008635715
0,3068,0,03026533912634477
0,307,0,028975989029277116
0,3072,-0,035491515824105591
0,3074,-0,033879828202771023
0,3076,-0,02904476533876732
0,3078,0,031232351699145511
0,308,0,03026533912634477
0,3082,-0,038714891066774726
0,3084,-0,036136190872639418
